"Country","Year","Development_Status","Life_Expectancy","Adult_Mortality","Alcohol_Consumption","Hepatitis_B","Polio","Total_Expenditure","Diphtheria","HIV_AIDS","GDP_Per_Capita","Thinness_1_19_Years","Thinness_5_9_Years","Income_Composition_Of_Resources","Average_Years_of_schooling","Country_Code","Region","Mean_Male_Height_cm"
"Bahrain",2015,"Developing",76.9,69,1.7361155951683,98,98,3.57294097445037,98,0.1,6230.22093805253,6.2,6.1,0.823,14.5,"BHR","Asia",167.7434113
"Bahrain",2014,"Developing",76.8,78.5022790960064,1.57,98,98,4.98,98,0.1,6230.22093805253,6.1,6,0.82,14.5,"BHR","Asia",167.829319
"Bahrain",2013,"Developing",76.7,79.7827512604914,1.65,99,99,4.69,99,0.1,6230.22093805253,6.1,6,0.815,14.5,"BHR","Asia",167.9149881
"Bahrain",2012,"Developing",76.5,71,1.7,99,99,4.37,99,0.1,6230.22093805253,6.1,6,0.812,14.5,"BHR","Asia",168.0005961
"Bahrain",2011,"Developing",76.1,76,1.66,99,99,3.4,99,0.1,6230.22093805253,6.1,6,0.812,14.4,"BHR","Asia",168.0856785
"Bahrain",2010,"Developing",76.1,73,1.93,99,99,3.64,99,0.1,6230.22093805253,6,5.9,0.81,14.4,"BHR","Asia",168.1705531
"Bahrain",2009,"Developing",76,74,1.95,98,97,3.79,98,0.1,6230.22093805253,6,5.9,0.814,14.4,"BHR","Asia",168.2557698
"Bahrain",2008,"Developing",75.8,76,2,97,97,3.17,97,0.1,6230.22093805253,6,5.9,0.815,14.4,"BHR","Asia",168.3409704
"Bahrain",2007,"Developing",75.6,77,2,97,97,3.8,97,0.1,6230.22093805253,6.1,5.9,0.813,14.4,"BHR","Asia",168.424262
"Bahrain",2006,"Developing",75.5,79,2.1,98,98,3.8,98,0.1,6230.22093805253,6.1,5.9,0.81,14.2,"BHR","Asia",168.5054278
"Bahrain",2005,"Developing",75.3,81,2.05,98,98,3.16,98,0.1,6230.22093805253,6.1,5.9,0.806,14,"BHR","Asia",168.5817263
"Bahrain",2004,"Developing",75.2,83,2.16,98,98,3.37,98,0.1,6230.22093805253,6.1,5.9,0.803,13.9,"BHR","Asia",168.6513868
"Bahrain",2003,"Developing",75,85,2.16,98,97,3.74,97,0.1,6230.22093805253,6.1,5.9,0.798,13.7,"BHR","Asia",168.7131174
"Bahrain",2002,"Developing",74.9,87,1.99,98,98,3.89,98,0.1,6230.22093805253,6.2,5.9,0.796,13.5,"BHR","Asia",168.7657564
"Bahrain",2001,"Developing",74.7,81.707917141123,1.95,99,99,3.8,99,0.1,6230.22093805253,6.2,6,0.794,13.3,"BHR","Asia",168.8090922
"Bahrain",2000,"Developing",74.5,92,2.15,97,97,3.51,97,0.1,6230.22093805253,6.2,6,0.786,13.2,"BHR","Asia",168.842595
"Bangladesh",2015,"Developing",71.8,129,0.01,97,97,2.88332424205811,97,0.1,239.078372277743,17.9,18.3,0.575,10.2,"BGD","Asia",163.8082283
"Bangladesh",2014,"Developing",71.4,132,0.01,97,97,2.82,97,0.1,239.078372277743,18.1,18.6,0.57,10,"BGD","Asia",163.8297907
"Bangladesh",2013,"Developing",71,135,0.01,96,96,2.88,96,0.1,239.078372277743,18.3,18.8,0.565,10,"BGD","Asia",163.8509791
"Bangladesh",2012,"Developing",77,137,0.01,94,94,3.8,94,0.1,239.078372277743,18.5,19,0.557,9.9,"BGD","Asia",163.8725033
"Bangladesh",2011,"Developing",73,147.6276144368,0.01,96,96,3.16,96,0.1,239.078372277743,18.7,19.2,0.545,9.4,"BGD","Asia",163.8938036
"Bangladesh",2010,"Developing",69.9,142,0.01,94,94,3.6,94,0.1,239.078372277743,18.9,19.4,0.535,8.9,"BGD","Asia",163.9152987
"Bangladesh",2009,"Developing",69.5,144,0.01,97,97,2.91,97,0.1,239.078372277743,19.1,19.7,0.523,8.4,"BGD","Asia",163.9378507
"Bangladesh",2008,"Developing",69.1,147,0.01,96,96,2.85,96,0.1,239.078372277743,19.3,19.9,0.52,8.6,"BGD","Asia",163.9606596
"Bangladesh",2007,"Developing",68.6,151,0.01,95,96,2.8,94,0.1,239.078372277743,19.5,2.1,0.513,8.6,"BGD","Asia",163.9831579
"Bangladesh",2006,"Developing",68.2,152,0.01,86,95,2.8,94,0.1,239.078372277743,19.7,2.3,0.506,8.4,"BGD","Asia",164.0049036
"Bangladesh",2005,"Developing",67.8,155,0.01,45,94,2.68,93,0.1,239.078372277743,19.9,2.5,0.499,8.2,"BGD","Asia",164.0247086
"Bangladesh",2004,"Developing",67.3,158,0.01,72.5210193248169,88,2.62,99,0.1,239.078372277743,2.1,2.7,0.491,8.1,"BGD","Asia",164.0416727
"Bangladesh",2003,"Developing",66.8,161,0.01,100,9,2.51,87,0.1,239.078372277743,2.3,2.9,0.484,7.9,"BGD","Asia",164.0558659
"Bangladesh",2002,"Developing",66.3,164,0.01,49.0712126636214,83,2.59,83,0.1,239.078372277743,2.5,21.1,0.476,7.7,"BGD","Asia",164.0672405
"Bangladesh",2001,"Developing",65.8,168,0.01,100,85,2.47,85,0.1,239.078372277743,2.7,21.3,0.468,7.5,"BGD","Asia",164.0764345
"Bangladesh",2000,"Developing",65.3,173,0.01,9.75462030223859,83,2.33,82,0.1,239.078372277743,2.9,21.5,0.459,7.3,"BGD","Asia",164.0834833
"Barbados",2015,"Developing",75.5,98,7.24671776481574,97,97,6.97227077624092,97,0.1,9361.34658104117,3.8,3.7,0.794,15.3,"BRB","North America",175.9161243
"Barbados",2014,"Developing",75.4,108.532903441203,8.82,94,95,7.47,94,0.1,9361.34658104117,3.8,3.7,0.793,15.3,"BRB","North America",175.8996812
"Barbados",2013,"Developing",75.2,158.642258755304,8.74,91,91,7.57,91,0.1,9361.34658104117,3.8,3.8,0.792,15.3,"BRB","North America",175.8833679
"Barbados",2012,"Developing",75.1,123.191374910383,8.61,87,88,7.43,87,0.1,9361.34658104117,3.8,3.8,0.785,15.3,"BRB","North America",175.8668981
"Barbados",2011,"Developing",74.9,126.917271770315,8.51,91,91,6.67,91,0.1,9361.34658104117,3.8,3.8,0.78,15.5,"BRB","North America",175.8502706
"Barbados",2010,"Developing",74.7,115.541293887103,8.41,86,9,6.17,86,0.1,9361.34658104117,3.8,3.8,0.781,15.8,"BRB","North America",175.8346411
"Barbados",2009,"Developing",74.6,96.3553157766536,8.46,93,93,6.21,93,0.1,9361.34658104117,3.8,3.8,0.779,15.5,"BRB","North America",175.8214172
"Barbados",2008,"Developing",74.4,111,8.95,85,85,6.1,85,0.1,9361.34658104117,3.9,3.9,0.775,15.3,"BRB","North America",175.8112603
"Barbados",2007,"Developing",74.2,113,8.47,93,93,5.64,93,0.1,9361.34658104117,3.9,3.9,0.771,15,"BRB","North America",175.8038692
"Barbados",2006,"Developing",74.1,115,8.39,84,85,5.27,84,0.1,9361.34658104117,4,3.9,0.766,14.8,"BRB","North America",175.7988591
"Barbados",2005,"Developing",73.9,117,8.01,92,91,5.38,92,0.1,9361.34658104117,4,4,0.761,14.6,"BRB","North America",175.795312
"Barbados",2004,"Developing",73.8,119,7.68,93,93,5.71,93,0.2,9361.34658104117,4.1,4,0.757,14.4,"BRB","North America",175.793481
"Barbados",2003,"Developing",73.7,121,7.65,91,9,5.82,89,0.4,9361.34658104117,4.1,4.1,0.753,14.2,"BRB","North America",175.792586
"Barbados",2002,"Developing",73.5,123,7.59,66,86,5.76,87,0.8,9361.34658104117,4.2,4.1,0.749,14,"BRB","North America",175.7914314
"Barbados",2001,"Developing",73.4,125,7.38,86.1835630432692,93,5.47,84,0.7,9361.34658104117,4.2,4.2,0.75,14,"BRB","North America",175.7894829
"Barbados",2000,"Developing",73.3,127,7.43,88.4961360679799,86,5.16,93,0.9,9361.34658104117,4.3,4.2,0.741,14,"BRB","North America",175.785865
"Belarus",2015,"Developing",72.3,196,12.0414007530704,99,99,4.99782588311082,99,0.1,2488.74276345968,1.9,2,0.798,15.6,"BLR","Europe",178.4384054
"Belarus",2014,"Developing",72,199,13.94,97,97,5.69,97,0.1,2488.74276345968,1.9,2,0.796,15.7,"BLR","Europe",178.4000019
"Belarus",2013,"Developing",71.7,214.472419232454,14.66,98,98,6.7,98,0.1,2488.74276345968,2,2,0.796,15.7,"BLR","Europe",178.3614017
"Belarus",2012,"Developing",71.9,194,16.35,97,98,5.1,98,0.1,2488.74276345968,2,2.1,0.793,15.6,"BLR","Europe",178.3233759
"Belarus",2011,"Developing",72,232,17.31,98,98,4.92,98,0.1,2488.74276345968,2,2.1,0.787,15.5,"BLR","Europe",178.2856248
"Belarus",2010,"Developing",73,222,14.44,96,99,5.55,98,0.1,2488.74276345968,2,2.2,0.78,15.5,"BLR","Europe",178.2489227
"Belarus",2009,"Developing",70,226,14.09,98,98,6.9,96,0.1,2488.74276345968,2.1,2.2,0.771,15.4,"BLR","Europe",178.213477
"Belarus",2008,"Developing",70,224,14.67,98,98,5.95,97,0.1,2488.74276345968,2.1,2.3,0.755,15.1,"BLR","Europe",178.1803122
"Belarus",2007,"Developing",69.8,226,14.22,91,9,6.44,95,0.1,2488.74276345968,2.2,2.3,0.739,14.9,"BLR","Europe",178.1481954
"Belarus",2006,"Developing",68.9,243,12.6,98,97,6.34,99,0.1,2488.74276345968,2.2,2.4,0.723,14.6,"BLR","Europe",178.1170467
"Belarus",2005,"Developing",68.1,252,11.01,99,98,6.89,99,0.1,2488.74276345968,2.3,2.5,0.713,14.4,"BLR","Europe",178.0862757
"Belarus",2004,"Developing",68.2,247,12.05,99,99,6.59,99,0.1,2488.74276345968,2.4,2.5,0.703,14.1,"BLR","Europe",178.0556036
"Belarus",2003,"Developing",67.7,253,11.17,56,53,6.59,5,0.1,2488.74276345968,2.5,2.6,0.695,13.9,"BLR","Europe",178.0251002
"Belarus",2002,"Developing",67.2,262,12.23,99,99,6.47,99,0.1,2488.74276345968,2.5,2.7,0.687,13.6,"BLR","Europe",177.9950711
"Belarus",2001,"Developing",67.7,254,10.74,93,99,6.62,99,0.1,2488.74276345968,2.6,2.7,0.681,13.3,"BLR","Europe",177.9673785
"Belarus",2000,"Developing",68,247,12.98,100,99,6.13,99,0.1,2488.74276345968,2.7,2.8,0.675,13.1,"BLR","Europe",177.9412133
"Belgium",2015,"Developed",81.1,74,10.941184810522,98,99,9.47000436509209,99,0.1,9125.73696730311,1,1,0.895,16.6,"BEL","Europe",181.698803
"Belgium",2014,"Developed",89,76,12.6,98,99,8.32610080117057,99,0.1,9125.73696730311,1,1,0.89,16.3,"BEL","Europe",181.5861054
"Belgium",2013,"Developed",87,77,11.77,98,99,9.59212173471916,99,0.1,9125.73696730311,1,0.9,0.889,16.3,"BEL","Europe",181.4734049
"Belgium",2012,"Developed",83,78,10.08,98,99,12.3356603179056,99,0.1,9125.73696730311,0.9,0.9,0.886,16.2,"BEL","Europe",181.3609775
"Belgium",2011,"Developed",83,92.8634843069798,10.11,97,98,10.3252270507883,98,0.1,9125.73696730311,0.9,0.9,0.884,16.1,"BEL","Europe",181.248447
"Belgium",2010,"Developed",80,81,10.22,97,98,8.52140981309698,98,0.1,9125.73696730311,0.9,0.9,0.878,15.9,"BEL","Europe",181.136911
"Belgium",2009,"Developed",79.8,85,10.05,97,98,9.06957961892929,98,0.1,9125.73696730311,0.9,0.9,0.876,15.8,"BEL","Europe",181.0264971
"Belgium",2008,"Developed",79.5,87,10.47,98,99,9.6,99,0.1,9125.73696730311,0.8,0.8,0.874,15.8,"BEL","Europe",180.9166799
"Belgium",2007,"Developed",79.5,86,10.25,94,99,9.25,98,0.1,9125.73696730311,0.8,0.8,0.871,15.8,"BEL","Europe",180.8068724
"Belgium",2006,"Developed",79.4,85,10.98,94,99,9.17,98,0.1,9125.73696730311,0.8,0.8,0.865,15.7,"BEL","Europe",180.696856
"Belgium",2005,"Developed",78.9,89,12.27,77,97,9.24,97,0.1,9125.73696730311,0.8,0.8,0.861,15.7,"BEL","Europe",180.5853202
"Belgium",2004,"Developed",78.8,91,12.05,64,96,9.32,95,0.1,9125.73696730311,0.8,0.8,0.88,18.8,"BEL","Europe",180.4710825
"Belgium",2003,"Developed",78.3,95,11.28,64,96,9.3,95,0.1,9125.73696730311,0.8,0.8,0.878,18.6,"BEL","Europe",180.3543542
"Belgium",2002,"Developed",78,99,11.29,100,96,8.46,95,0.1,9125.73696730311,0.8,0.8,0.875,18.8,"BEL","Europe",180.2350172
"Belgium",2001,"Developed",78,80.7632741582464,11.01,82.3482761166293,96,8.29,95,0.1,9125.73696730311,0.8,0.8,0.873,18.2,"BEL","Europe",180.1141103
"Belgium",2000,"Developed",77.6,82.013536983451,11.21,100,96,8.12,95,0.1,9125.73696730311,0.8,0.8,0.869,18,"BEL","Europe",179.9927554
"Belize",2015,"Developing",71,175,6.84022700043607,94,94,4.18585287283265,94,0.2,3598.86283901519,3.5,3.4,0.706,12.8,"BLZ","North America",168.7317804
"Belize",2014,"Developing",70,177,6.58,95,95,5.79,95,0.2,3598.86283901519,3.4,3.4,0.705,12.8,"BLZ","North America",168.719478
"Belize",2013,"Developing",69.8,178.353014781959,6.56,95,95,5.79,95,0.2,3598.86283901519,3.4,3.4,0.706,12.9,"BLZ","North America",168.7074853
"Belize",2012,"Developing",69.4,189,6.66,98,98,5.45,98,0.1,3598.86283901519,3.5,3.4,0.702,12.5,"BLZ","North America",168.695537
"Belize",2011,"Developing",69.4,188,6.64,95,95,5.61,95,0.5,3598.86283901519,3.5,3.4,0.7,12.4,"BLZ","North America",168.6837597
"Belize",2010,"Developing",69.5,186,6.76,96,96,5.85,96,0.2,3598.86283901519,3.5,3.4,0.7,12.4,"BLZ","North America",168.6731889
"Belize",2009,"Developing",69.5,184,6.85,97,98,5.81,97,0.3,3598.86283901519,3.5,3.4,0.7,12.7,"BLZ","North America",168.6650864
"Belize",2008,"Developing",69.6,181,7.22,94,94,5.9,94,0.1,3598.86283901519,3.5,3.4,0.699,12.8,"BLZ","North America",168.6599374
"Belize",2007,"Developing",69.6,181,7.24,96,97,4.76,96,0.6,3598.86283901519,3.5,3.5,0.7,12.8,"BLZ","North America",168.6575663
"Belize",2006,"Developing",69.4,184,6.48,98,98,4.4,98,0.6,3598.86283901519,3.6,3.5,0.692,12.3,"BLZ","North America",168.6579241
"Belize",2005,"Developing",69,191,6.25,96,96,4.45,96,0.8,3598.86283901519,3.6,3.5,0.695,12.8,"BLZ","North America",168.6600818
"Belize",2004,"Developing",68.7,197,6.2,97,97,4.39,97,0.8,3598.86283901519,3.6,3.5,0.691,12.5,"BLZ","North America",168.6642253
"Belize",2003,"Developing",68.4,190.775083500358,5.67,96,95,4.53,96,1.5,3598.86283901519,3.6,3.6,0.684,12.2,"BLZ","North America",168.6693921
"Belize",2002,"Developing",68.5,199,4.99,97,93,4.38,89,0.1,3598.86283901519,3.7,3.6,0.678,11.9,"BLZ","North America",168.6742358
"Belize",2001,"Developing",68.2,146.183664847344,4.9,96,96,4.5,96,0.4,3598.86283901519,3.7,3.7,0.677,11.8,"BLZ","North America",168.6788345
"Belize",2000,"Developing",68.3,196,4.79,76,91,3.98,91,0.3,3598.86283901519,3.8,3.7,0.668,11.7,"BLZ","North America",168.6823806
"Benin",2015,"Developing",60,249,1.04574621853236,82,78,5.41811111714462,82,1,427.228249380563,6.9,6.8,0.481,10.7,"BEN","Africa",167.0572709
"Benin",2014,"Developing",59.7,252,1.15632956514477,78,74,4.59,78,1.1,427.228249380563,7.1,6.9,0.475,10.7,"BEN","Africa",167.2875827
"Benin",2013,"Developing",59.5,251,1.1036287451712,77,73,4.59,77,1.2,427.228249380563,7.2,7.1,0.466,10.3,"BEN","Africa",167.5178675
"Benin",2012,"Developing",59.3,251,1.24985033330509,71.7638994865097,8,4.86,8,1.3,427.228249380563,7.4,7.3,0.458,10,"BEN","Africa",167.7480352
"Benin",2011,"Developing",59.1,251,1.4,75,77,5.37,75,1.4,427.228249380563,7.6,7.5,0.454,9.8,"BEN","Africa",167.9777938
"Benin",2010,"Developing",58.7,254,1.33,76,77,4.95,76,1.4,427.228249380563,7.8,7.6,0.451,9.5,"BEN","Africa",168.2067342
"Benin",2009,"Developing",58.4,259,1.16,79,8,4.46,79,1.6,427.228249380563,7.9,7.8,0.448,9.3,"BEN","Africa",168.4338728
"Benin",2008,"Developing",57.6,278,1.28,75,77,4.2,75,1.8,427.228249380563,8.1,8,0.444,9.1,"BEN","Africa",168.6576848
"Benin",2007,"Developing",57.1,283,1.12,82,82,4.55,82,2,427.228249380563,8.3,8.2,0.438,8.9,"BEN","Africa",168.8753502
"Benin",2006,"Developing",56.8,284,1.19,74,76,4.75,74,2,427.228249380563,8.5,8.4,0.434,8.7,"BEN","Africa",169.0848893
"Benin",2005,"Developing",56.5,285,1.13,84.7944306021256,73,4.73,7,2.1,427.228249380563,8.7,8.6,0.43,8.5,"BEN","Africa",169.2839059
"Benin",2004,"Developing",56.1,285,1.15,75,74,4.56,72,2.1,427.228249380563,8.9,8.8,0.423,8.1,"BEN","Africa",169.4703129
"Benin",2003,"Developing",55.8,285,1.35,73,75,4.63,73,2.1,427.228249380563,9.1,9,0.416,7.7,"BEN","Africa",169.6436658
"Benin",2002,"Developing",55.6,283,1.23,15,76,4.27,75,2.1,427.228249380563,9.3,9.2,0.407,7.3,"BEN","Africa",169.8034106
"Benin",2001,"Developing",55.5,281,1.29,97.175795096359,77,4.69,76,2.1,427.228249380563,9.5,9.4,0.395,6.6,"BEN","Africa",169.9497013
"Benin",2000,"Developing",55.4,279,1.34,100,78,4.34,78,2,427.228249380563,9.7,9.6,0.389,6.4,"BEN","Africa",170.0819641
"Bhutan",2015,"Developing",69.8,211,0.612128392473577,99,98,6.80761577403554,99,0.5,909.433087028415,15.4,16,0.604,12.5,"BTN","Asia",165.3058846
"Bhutan",2014,"Developing",69.4,216,0.188813434171805,99,98,3.57,99,0.5,909.433087028415,15.7,16.2,0.596,12.5,"BTN","Asia",165.2484602
"Bhutan",2013,"Developing",69.1,219,0.292378537663559,97,97,3.83,97,0.6,909.433087028415,15.9,16.5,0.589,12.6,"BTN","Asia",165.1907858
"Bhutan",2012,"Developing",68.7,223,0.220897888860643,97,97,3.7,97,0.6,909.433087028415,16.1,16.7,0.581,12.3,"BTN","Asia",165.1335471
"Bhutan",2011,"Developing",68.3,225,0.23,95,95,4.73,95,0.5,909.433087028415,16.3,17,0.572,11.9,"BTN","Asia",165.0764703
"Bhutan",2010,"Developing",67.9,228,0.28,91,92,5.17,91,0.5,909.433087028415,16.6,17.3,0,11.4,"BTN","Asia",165.0197667
"Bhutan",2009,"Developing",67.4,232,0.17,93,93,6.3,93,0.4,909.433087028415,16.8,17.5,0,10.9,"BTN","Asia",164.9640923
"Bhutan",2008,"Developing",67,234,0.21,96,96,6.58,96,0.4,909.433087028415,17.1,17.8,0,10.5,"BTN","Asia",164.908802
"Bhutan",2007,"Developing",66.5,238,0.16,95,93,5.88,95,0.3,909.433087028415,17.3,18.1,0,10.1,"BTN","Asia",164.8534548
"Bhutan",2006,"Developing",65.8,245,0.29,95,96,5.27,95,0.3,909.433087028415,17.5,18.3,0,9.6,"BTN","Asia",164.7975742
"Bhutan",2005,"Developing",65,254,0.73,95,95,5.28,95,0.3,909.433087028415,17.8,18.6,0,9.2,"BTN","Asia",164.7403198
"Bhutan",2004,"Developing",64.2,263,0.96,89,9,4.41,89,0.3,909.433087028415,18,18.8,0,8.8,"BTN","Asia",164.6807831
"Bhutan",2003,"Developing",63.3,273,0.52,95,96,4.9,95,0.2,909.433087028415,18.3,19.1,0,8.4,"BTN","Asia",164.6197094
"Bhutan",2002,"Developing",62.5,282,0.29,83,89,7.75,86,0.1,909.433087028415,18.6,19.4,0,8,"BTN","Asia",164.5570269
"Bhutan",2001,"Developing",61.7,229.580849131006,0.14,89,88,5.91,88,0.1,909.433087028415,18.9,19.6,0,7.6,"BTN","Asia",164.4937905
"Bhutan",2000,"Developing",62,312,0.17,98,98,6.91,92,0.1,909.433087028415,19.2,19.9,0,7.3,"BTN","Asia",164.4301671
"Bolivia",2015,"Developing",77,186,4.40559189384431,99,99,5.63489108044626,99,0.1,NA,1.2,1.1,0.671,13.8,"BOL","South America",166.8462997
"Bolivia",2014,"Developing",74,189,3.62,98,99,6.33,98,0.1,NA,1.2,1.1,0.666,13.8,"BOL","South America",166.824446
"Bolivia",2013,"Developing",71,192,3.78,94,95,5.96,94,0.1,NA,1.2,1.1,0.661,13.8,"BOL","South America",166.8029027
"Bolivia",2012,"Developing",69.8,194,3.89,93,93,5.56,93,0.1,NA,1.2,1.1,0.655,13.8,"BOL","South America",166.7810738
"Bolivia",2011,"Developing",69.3,198,3.93,95,95,5.49,95,0.2,NA,1.2,1.1,0.649,13.8,"BOL","South America",166.7595752
"Bolivia",2010,"Developing",68.7,194.215169296409,3.95,91,9,5.44,91,0.2,NA,1.2,1.1,0.643,13.8,"BOL","South America",166.7391004
"Bolivia",2009,"Developing",68,189.006100271409,3.87,93,92,5.76,93,0.2,NA,1.2,1.1,0.636,13.8,"BOL","South America",166.720459
"Bolivia",2008,"Developing",67.4,211,3.77,88,87,5,88,0.2,NA,1.3,1.1,0.632,14,"BOL","South America",166.7040893
"Bolivia",2007,"Developing",66.8,216,3.47,84,85,4.96,84,0.2,NA,1.3,1.2,0.626,14.1,"BOL","South America",166.6891696
"Bolivia",2006,"Developing",66.2,219,3.23,83,82,5.19,83,0.2,NA,1.3,1.2,0.625,14.3,"BOL","South America",166.6745289
"Bolivia",2005,"Developing",65.7,222,2.86,85,84,5.67,85,0.2,NA,1.3,1.2,0.622,14.4,"BOL","South America",166.6593847
"Bolivia",2004,"Developing",65.1,226,2.66,84,84,5.22,84,0.2,NA,1.4,1.2,0.62,14.6,"BOL","South America",166.6424771
"Bolivia",2003,"Developing",64.5,225.107716134639,2.37,87.2481335059936,82,5.3,88,0.2,NA,1.4,1.3,0.617,14.4,"BOL","South America",166.623538
"Bolivia",2002,"Developing",63.9,234,2.26,77,76,6.53,77,0.1,NA,1.4,1.3,0.61,14,"BOL","South America",166.6018598
"Bolivia",2001,"Developing",63.3,238,2.2,77,71,6.31,71,0.1,NA,1.5,1.4,0.607,13.7,"BOL","South America",166.5778256
"Bolivia",2000,"Developing",62.6,243,2.32,77,74,5.67,75,0.1,NA,1.5,1.4,0.6,13.3,"BOL","South America",166.5507537
"Bosnia and Herzegovina",2015,"Developing",77.4,88,4.77373068940222,82,74,8.88957514262929,82,0.1,1260.79002272394,2.3,2.3,0.747,14.2,"BIH","Europe",180.8691741
"Bosnia and Herzegovina",2014,"Developing",77.2,89,4.03,89,86,9.57,86,0.1,1260.79002272394,2.4,2.4,0.742,14.2,"BIH","Europe",180.8955435
"Bosnia and Herzegovina",2013,"Developing",77,101.152803747409,4.12,91,87,9.46,89,0.1,1260.79002272394,2.4,2.4,0.735,14.2,"BIH","Europe",180.9220685
"Bosnia and Herzegovina",2012,"Developing",76.8,92,4.61,92,87,9.94,92,0.1,1260.79002272394,2.5,2.5,0.728,13.9,"BIH","Europe",180.9490641
"Bosnia and Herzegovina",2011,"Developing",76.9,92,4.64,88,89,9.71,88,0.1,1260.79002272394,2.6,2.5,0.711,13.4,"BIH","Europe",180.9757431
"Bosnia and Herzegovina",2010,"Developing",76.4,94,4.54,89,9,9.58,89,0.1,1260.79002272394,2.6,2.6,0.717,13.3,"BIH","Europe",181.0024853
"Bosnia and Herzegovina",2009,"Developing",76.1,97,4.75,97.0257683099206,9,9.64,9,0.1,1260.79002272394,2.7,2.7,0.716,13.3,"BIH","Europe",181.0285375
"Bosnia and Herzegovina",2008,"Developing",76,98,5.13,88,92,8.58,91,0.1,1260.79002272394,2.8,2.7,0.71,13.1,"BIH","Europe",181.0539953
"Bosnia and Herzegovina",2007,"Developing",75.4,103.262361513536,5.16,94,95,8.37,95,0.1,1260.79002272394,2.8,2.8,0.703,12.9,"BIH","Europe",181.0780318
"Bosnia and Herzegovina",2006,"Developing",75.7,74.9298297087071,4.82,92.5568690621445,91,8.28,87,0.1,1260.79002272394,2.9,2.8,0.697,12.7,"BIH","Europe",181.0998346
"Bosnia and Herzegovina",2005,"Developing",75,77.9512805239152,4.56,93,95,8.5,93,0.1,1260.79002272394,2.9,2.9,0,12.5,"BIH","Europe",181.1175921
"Bosnia and Herzegovina",2004,"Developing",75.5,99,4.25,36,87,9.4,84,0.1,1260.79002272394,3,3,0,12.3,"BIH","Europe",181.1306495
"Bosnia and Herzegovina",2003,"Developing",75.2,88.9139702323629,4.14,80.6011067967534,87,7.94,87,0.1,1260.79002272394,3,3,0,12.1,"BIH","Europe",181.1385972
"Bosnia and Herzegovina",2002,"Developing",75.4,67.3093708215057,3.84,100,86,7.1,8,0.1,1260.79002272394,3.1,3.1,0,11.9,"BIH","Europe",181.1406367
"Bosnia and Herzegovina",2001,"Developing",74.9,113,3.85,100,92,7.16,91,0.1,1260.79002272394,3.2,3.2,0,11.6,"BIH","Europe",181.1384218
"Bosnia and Herzegovina",2000,"Developing",74.6,116,3.64,100,87,7.9,85,0.1,1260.79002272394,3.3,3.2,0,0,"BIH","Europe",181.1308639
"Botswana",2015,"Developing",65.7,256,2.24065489671905,95,96,6.12198056425656,95,2.2,3024.35943146337,6.4,6.1,0.698,12.6,"BWA","Africa",171.6276505
"Botswana",2014,"Developing",65.1,268,5.86232475641446,95,96,5.41,95,2.3,3024.35943146337,6.7,6.4,0.697,12.6,"BWA","Africa",171.7470904
"Botswana",2013,"Developing",64.2,286,5.38789142841263,95,96,5.84,95,2.8,3024.35943146337,7,6.7,0.693,12.6,"BWA","Africa",171.8659504
"Botswana",2012,"Developing",63.4,418.239863936176,4.87244671620942,95,96,6.27,95,4.4,3024.35943146337,7.3,7,0.687,12.5,"BWA","Africa",171.984851
"Botswana",2011,"Developing",62.2,325,5.76,95,96,5.25,95,5.5,3024.35943146337,7.7,7.4,0.678,12.4,"BWA","Africa",172.1038993
"Botswana",2010,"Developing",61.1,349,5.99,95,96,5.64,95,6.2,3024.35943146337,8,7.8,0.669,12.3,"BWA","Africa",172.2223982
"Botswana",2009,"Developing",59.2,393,5.01,94,96,6.39,96,9,3024.35943146337,8.4,8.2,0.661,12.2,"BWA","Africa",172.3394564
"Botswana",2008,"Developing",57.5,427,6.56,94,96,5.55,96,12.7,3024.35943146337,8.8,8.6,0.646,12.1,"BWA","Africa",172.4534474
"Botswana",2007,"Developing",56.9,436,6.21,93,96,4.71,96,13.4,3024.35943146337,9.2,9,0.63,12.1,"BWA","Africa",172.5623078
"Botswana",2006,"Developing",54.8,491,6.45,93,96,4.93,96,14.4,3024.35943146337,9.6,9.4,0.61,11.9,"BWA","Africa",172.6642194
